"","Numeracy","ProblemCorr","Difficulty_forgraphs","PConTypeLabeled","catpolitical","id"
"5555",4,1,"Difficult","Apolitical Items","Liberals",927
"5556",4,0,"Difficult","Apolitical Items","Liberals",927
"5557",7,1,"Difficult","Conservative Confirming Items","Liberals",928
"5558",7,1,"Difficult","Liberal Confirming Items","Liberals",928
"5559",7,1,"Difficult","Conservative Confirming Items","Liberals",928
"5560",7,1,"Difficult","Liberal Confirming Items","Liberals",928
"5561",7,1,"Difficult","Apolitical Items","Liberals",928
"5562",7,0,"Difficult","Apolitical Items","Liberals",928
"5563",5,1,"Difficult","Conservative Confirming Items","Liberals",929
"5564",5,1,"Difficult","Liberal Confirming Items","Liberals",929
"5565",5,1,"Difficult","Conservative Confirming Items","Liberals",929
"5566",5,1,"Difficult","Liberal Confirming Items","Liberals",929
"5567",5,1,"Difficult","Apolitical Items","Liberals",929
"5568",5,1,"Difficult","Apolitical Items","Liberals",929
"5569",6,1,"Difficult","Conservative Confirming Items","Conservatives",930
"5570",6,1,"Difficult","Liberal Confirming Items","Conservatives",930
"5571",6,1,"Difficult","Conservative Confirming Items","Conservatives",930
"5572",6,1,"Difficult","Liberal Confirming Items","Conservatives",930
"5573",6,1,"Difficult","Apolitical Items","Conservatives",930
"5574",6,1,"Difficult","Apolitical Items","Conservatives",930
"5575",5,1,"Difficult","Conservative Confirming Items","Conservatives",931
"5576",5,0,"Difficult","Liberal Confirming Items","Conservatives",931
"5577",5,1,"Difficult","Conservative Confirming Items","Conservatives",931
"5578",5,1,"Difficult","Liberal Confirming Items","Conservatives",931
"5579",5,1,"Difficult","Apolitical Items","Conservatives",931
"5580",5,1,"Difficult","Apolitical Items","Conservatives",931
"5581",3,1,"Difficult","Conservative Confirming Items","Liberals",932
"5582",3,1,"Difficult","Liberal Confirming Items","Liberals",932
"5583",3,1,"Difficult","Conservative Confirming Items","Liberals",932
"5584",3,1,"Difficult","Liberal Confirming Items","Liberals",932
"5585",3,1,"Difficult","Apolitical Items","Liberals",932
"5586",3,0,"Difficult","Apolitical Items","Liberals",932
"5587",5,0,"Difficult","Conservative Confirming Items","Liberals",933
"5588",5,1,"Difficult","Liberal Confirming Items","Liberals",933
"5589",5,1,"Difficult","Conservative Confirming Items","Liberals",933
"5590",5,1,"Difficult","Liberal Confirming Items","Liberals",933
"5591",5,1,"Difficult","Apolitical Items","Liberals",933
"5592",5,1,"Difficult","Apolitical Items","Liberals",933
"5593",4,1,"Difficult","Conservative Confirming Items","Liberals",934
"5594",4,1,"Difficult","Liberal Confirming Items","Liberals",934
"5595",4,1,"Difficult","Conservative Confirming Items","Liberals",934
"5596",4,1,"Difficult","Liberal Confirming Items","Liberals",934
"5597",4,1,"Difficult","Apolitical Items","Liberals",934
"5598",4,1,"Difficult","Apolitical Items","Liberals",934
"5599",1,0,"Difficult","Conservative Confirming Items","Moderates",935
"5600",1,0,"Difficult","Liberal Confirming Items","Moderates",935
"5601",1,1,"Difficult","Conservative Confirming Items","Moderates",935
"5602",1,1,"Difficult","Liberal Confirming Items","Moderates",935
"5603",1,1,"Difficult","Apolitical Items","Moderates",935
"5604",1,0,"Difficult","Apolitical Items","Moderates",935
"5605",7,1,"Difficult","Conservative Confirming Items","Liberals",936
"5606",7,0,"Difficult","Liberal Confirming Items","Liberals",936
"5607",7,0,"Difficult","Conservative Confirming Items","Liberals",936
"5608",7,1,"Difficult","Liberal Confirming Items","Liberals",936
"5609",7,1,"Difficult","Apolitical Items","Liberals",936
"5610",7,1,"Difficult","Apolitical Items","Liberals",936
"5611",7,0,"Difficult","Conservative Confirming Items","Liberals",937
"5612",7,1,"Difficult","Liberal Confirming Items","Liberals",937
"5613",7,1,"Difficult","Conservative Confirming Items","Liberals",937
"5614",7,1,"Difficult","Liberal Confirming Items","Liberals",937
"5615",7,1,"Difficult","Apolitical Items","Liberals",937
"5616",7,0,"Difficult","Apolitical Items","Liberals",937
"5617",3,0,"Difficult","Conservative Confirming Items","Liberals",938
"5618",3,1,"Difficult","Liberal Confirming Items","Liberals",938
"5619",3,1,"Difficult","Conservative Confirming Items","Liberals",938
"5620",3,1,"Difficult","Liberal Confirming Items","Liberals",938
"5621",3,1,"Difficult","Apolitical Items","Liberals",938
"5622",3,0,"Difficult","Apolitical Items","Liberals",938
"5623",5,1,"Difficult","Conservative Confirming Items","Liberals",939
"5624",5,1,"Difficult","Liberal Confirming Items","Liberals",939
"5625",5,1,"Difficult","Conservative Confirming Items","Liberals",939
"5626",5,1,"Difficult","Liberal Confirming Items","Liberals",939
"5627",5,1,"Difficult","Apolitical Items","Liberals",939
"5628",5,1,"Difficult","Apolitical Items","Liberals",939
"5629",5,0,"Difficult","Conservative Confirming Items","Conservatives",940
"5630",5,1,"Difficult","Liberal Confirming Items","Conservatives",940
"5631",5,1,"Difficult","Conservative Confirming Items","Conservatives",940
"5632",5,1,"Difficult","Liberal Confirming Items","Conservatives",940
"5633",5,1,"Difficult","Apolitical Items","Conservatives",940
"5634",5,0,"Difficult","Apolitical Items","Conservatives",940
"5635",2,1,"Difficult","Conservative Confirming Items","Conservatives",941
"5636",2,1,"Difficult","Liberal Confirming Items","Conservatives",941
"5637",2,1,"Difficult","Conservative Confirming Items","Conservatives",941
"5638",2,1,"Difficult","Liberal Confirming Items","Conservatives",941
"5639",2,1,"Difficult","Apolitical Items","Conservatives",941
"5640",2,1,"Difficult","Apolitical Items","Conservatives",941
"5641",0,0,"Difficult","Conservative Confirming Items","Liberals",942
"5642",0,1,"Difficult","Liberal Confirming Items","Liberals",942
"5643",0,1,"Difficult","Conservative Confirming Items","Liberals",942
"5644",0,1,"Difficult","Liberal Confirming Items","Liberals",942
"5645",0,1,"Difficult","Apolitical Items","Liberals",942
"5646",0,0,"Difficult","Apolitical Items","Liberals",942
"5647",3,1,"Difficult","Conservative Confirming Items","Moderates",943
"5648",3,1,"Difficult","Liberal Confirming Items","Moderates",943
"5649",3,1,"Difficult","Conservative Confirming Items","Moderates",943
"5650",3,0,"Difficult","Liberal Confirming Items","Moderates",943
"5651",3,0,"Difficult","Apolitical Items","Moderates",943
"5652",3,1,"Difficult","Apolitical Items","Moderates",943
"5653",1,1,"Difficult","Conservative Confirming Items","Liberals",944
"5654",1,1,"Difficult","Liberal Confirming Items","Liberals",944
"5655",1,1,"Difficult","Conservative Confirming Items","Liberals",944
"5656",1,1,"Difficult","Liberal Confirming Items","Liberals",944
"5657",1,1,"Difficult","Apolitical Items","Liberals",944
"5658",1,0,"Difficult","Apolitical Items","Liberals",944
"5659",7,0,"Difficult","Conservative Confirming Items","Liberals",945
"5660",7,1,"Difficult","Liberal Confirming Items","Liberals",945
"5661",7,1,"Difficult","Conservative Confirming Items","Liberals",945
"5662",7,1,"Difficult","Liberal Confirming Items","Liberals",945
"5663",7,1,"Difficult","Apolitical Items","Liberals",945
"5664",7,1,"Difficult","Apolitical Items","Liberals",945
"5665",4,0,"Difficult","Conservative Confirming Items","Liberals",946
"5666",4,1,"Difficult","Liberal Confirming Items","Liberals",946
"5667",4,0,"Difficult","Conservative Confirming Items","Liberals",946
"5668",4,1,"Difficult","Liberal Confirming Items","Liberals",946
"5669",4,0,"Difficult","Apolitical Items","Liberals",946
"5670",4,1,"Difficult","Apolitical Items","Liberals",946
"5671",4,1,"Difficult","Conservative Confirming Items","Moderates",947
"5672",4,1,"Difficult","Liberal Confirming Items","Moderates",947
"5673",4,1,"Difficult","Conservative Confirming Items","Moderates",947
"5674",4,1,"Difficult","Liberal Confirming Items","Moderates",947
"5675",4,1,"Difficult","Apolitical Items","Moderates",947
"5676",4,1,"Difficult","Apolitical Items","Moderates",947
"5677",7,1,"Difficult","Conservative Confirming Items","Conservatives",948
"5678",7,1,"Difficult","Liberal Confirming Items","Conservatives",948
"5679",7,1,"Difficult","Conservative Confirming Items","Conservatives",948
"5680",7,1,"Difficult","Liberal Confirming Items","Conservatives",948
"5681",7,1,"Difficult","Apolitical Items","Conservatives",948
"5682",7,1,"Difficult","Apolitical Items","Conservatives",948
"5683",4,1,"Difficult","Conservative Confirming Items","Liberals",949
"5684",4,1,"Difficult","Liberal Confirming Items","Liberals",949
"5685",4,0,"Difficult","Conservative Confirming Items","Liberals",949
"5686",4,1,"Difficult","Liberal Confirming Items","Liberals",949
"5687",4,1,"Difficult","Apolitical Items","Liberals",949
"5688",4,0,"Difficult","Apolitical Items","Liberals",949
"5689",4,1,"Difficult","Conservative Confirming Items","Moderates",950
"5690",4,1,"Difficult","Liberal Confirming Items","Moderates",950
"5691",4,1,"Difficult","Conservative Confirming Items","Moderates",950
"5692",4,1,"Difficult","Liberal Confirming Items","Moderates",950
"5693",4,1,"Difficult","Apolitical Items","Moderates",950
"5694",4,0,"Difficult","Apolitical Items","Moderates",950
"5695",5,1,"Difficult","Conservative Confirming Items","Conservatives",951
"5696",5,0,"Difficult","Liberal Confirming Items","Conservatives",951
"5697",5,1,"Difficult","Conservative Confirming Items","Conservatives",951
"5698",5,0,"Difficult","Liberal Confirming Items","Conservatives",951
"5699",5,0,"Difficult","Apolitical Items","Conservatives",951
"5700",5,1,"Difficult","Apolitical Items","Conservatives",951
"5701",7,1,"Difficult","Conservative Confirming Items","Moderates",952
"5702",7,1,"Difficult","Liberal Confirming Items","Moderates",952
"5703",7,1,"Difficult","Conservative Confirming Items","Moderates",952
"5704",7,1,"Difficult","Liberal Confirming Items","Moderates",952
"5705",7,1,"Difficult","Apolitical Items","Moderates",952
"5706",7,1,"Difficult","Apolitical Items","Moderates",952
"5707",5,1,"Difficult","Conservative Confirming Items","Conservatives",953
"5708",5,1,"Difficult","Liberal Confirming Items","Conservatives",953
"5709",5,1,"Difficult","Conservative Confirming Items","Conservatives",953
"5710",5,1,"Difficult","Liberal Confirming Items","Conservatives",953
"5711",5,1,"Difficult","Apolitical Items","Conservatives",953
"5712",5,1,"Difficult","Apolitical Items","Conservatives",953
"5713",6,1,"Difficult","Conservative Confirming Items","Conservatives",954
"5714",6,1,"Difficult","Liberal Confirming Items","Conservatives",954
"5715",6,1,"Difficult","Conservative Confirming Items","Conservatives",954
"5716",6,1,"Difficult","Liberal Confirming Items","Conservatives",954
"5717",6,1,"Difficult","Apolitical Items","Conservatives",954
"5718",6,1,"Difficult","Apolitical Items","Conservatives",954
"5719",6,0,"Difficult","Conservative Confirming Items","Liberals",955
"5720",6,1,"Difficult","Liberal Confirming Items","Liberals",955
"5721",6,1,"Difficult","Conservative Confirming Items","Liberals",955
"5722",6,1,"Difficult","Liberal Confirming Items","Liberals",955
"5723",6,1,"Difficult","Apolitical Items","Liberals",955
"5724",6,0,"Difficult","Apolitical Items","Liberals",955
"5725",2,1,"Difficult","Conservative Confirming Items","Conservatives",956
"5726",2,1,"Difficult","Liberal Confirming Items","Conservatives",956
"5727",2,0,"Difficult","Conservative Confirming Items","Conservatives",956
"5728",2,1,"Difficult","Liberal Confirming Items","Conservatives",956
"5729",2,1,"Difficult","Apolitical Items","Conservatives",956
"5730",2,0,"Difficult","Apolitical Items","Conservatives",956
"5731",7,0,"Difficult","Conservative Confirming Items","Conservatives",957
"5732",7,1,"Difficult","Liberal Confirming Items","Conservatives",957
"5733",7,1,"Difficult","Conservative Confirming Items","Conservatives",957
"5734",7,0,"Difficult","Liberal Confirming Items","Conservatives",957
"5735",7,1,"Difficult","Apolitical Items","Conservatives",957
"5736",7,0,"Difficult","Apolitical Items","Conservatives",957
"5737",7,1,"Difficult","Conservative Confirming Items","Liberals",958
"5738",7,1,"Difficult","Liberal Confirming Items","Liberals",958
"5739",7,1,"Difficult","Conservative Confirming Items","Liberals",958
"5740",7,1,"Difficult","Liberal Confirming Items","Liberals",958
"5741",7,1,"Difficult","Apolitical Items","Liberals",958
"5742",7,1,"Difficult","Apolitical Items","Liberals",958
"5743",8,1,"Difficult","Conservative Confirming Items","Moderates",959
"5744",8,1,"Difficult","Liberal Confirming Items","Moderates",959
"5745",8,1,"Difficult","Conservative Confirming Items","Moderates",959
"5746",8,1,"Difficult","Liberal Confirming Items","Moderates",959
"5747",8,1,"Difficult","Apolitical Items","Moderates",959
"5748",8,1,"Difficult","Apolitical Items","Moderates",959
"5749",7,1,"Difficult","Conservative Confirming Items","Conservatives",960
"5750",7,1,"Difficult","Liberal Confirming Items","Conservatives",960
"5751",7,1,"Difficult","Conservative Confirming Items","Conservatives",960
"5752",7,1,"Difficult","Liberal Confirming Items","Conservatives",960
"5753",7,1,"Difficult","Apolitical Items","Conservatives",960
"5754",7,1,"Difficult","Apolitical Items","Conservatives",960
"5755",6,1,"Difficult","Conservative Confirming Items","Liberals",961
"5756",6,1,"Difficult","Liberal Confirming Items","Liberals",961
"5757",6,1,"Difficult","Conservative Confirming Items","Liberals",961
"5758",6,1,"Difficult","Liberal Confirming Items","Liberals",961
"5759",6,1,"Difficult","Apolitical Items","Liberals",961
"5760",6,0,"Difficult","Apolitical Items","Liberals",961
"5761",5,1,"Difficult","Conservative Confirming Items","Conservatives",962
"5762",5,0,"Difficult","Liberal Confirming Items","Conservatives",962
"5763",5,1,"Difficult","Conservative Confirming Items","Conservatives",962
"5764",5,0,"Difficult","Liberal Confirming Items","Conservatives",962
"5765",5,1,"Difficult","Apolitical Items","Conservatives",962
"5766",5,1,"Difficult","Apolitical Items","Conservatives",962
"5767",5,0,"Difficult","Conservative Confirming Items","Liberals",963
"5768",5,1,"Difficult","Liberal Confirming Items","Liberals",963
"5769",5,1,"Difficult","Conservative Confirming Items","Liberals",963
"5770",5,1,"Difficult","Liberal Confirming Items","Liberals",963
"5771",5,1,"Difficult","Apolitical Items","Liberals",963
"5772",5,1,"Difficult","Apolitical Items","Liberals",963
"5773",5,1,"Difficult","Conservative Confirming Items","Liberals",964
"5774",5,1,"Difficult","Liberal Confirming Items","Liberals",964
"5775",5,1,"Difficult","Conservative Confirming Items","Liberals",964
"5776",5,1,"Difficult","Liberal Confirming Items","Liberals",964
"5777",5,0,"Difficult","Apolitical Items","Liberals",964
"5778",5,1,"Difficult","Apolitical Items","Liberals",964
"5779",3,0,"Difficult","Conservative Confirming Items","Liberals",965
"5780",3,1,"Difficult","Liberal Confirming Items","Liberals",965
"5781",3,0,"Difficult","Conservative Confirming Items","Liberals",965
"5782",3,1,"Difficult","Liberal Confirming Items","Liberals",965
"5783",3,1,"Difficult","Apolitical Items","Liberals",965
"5784",3,0,"Difficult","Apolitical Items","Liberals",965
